"RG","TG","COEF","RE"
"IGFBP4_GJA1","IGFBP4","GJA1",-0.0237576782947037,0.121631307012932
"DUSP4_SASH3","DUSP4","SASH3",0.0122447060392972,0.0523889838588716
"MICAL2_NUP210","MICAL2","NUP210",-0.238675965434507,1.11534902713405
"TRPV2_KRT8","TRPV2","KRT8",-0.00579164479218909,0.00795799818886057
"EREG_GPSM3","EREG","GPSM3",-0.00859238153330507,0.0177669840294452
"COL3A1_PIK3R2","COL3A1","PIK3R2",0.00847518597191286,0.0120711082872854
"VAV1_BCL2","VAV1","BCL2",-0.0338559438128408,0.0399972567965848
"LPXN_ARHGAP29","LPXN","ARHGAP29",0.000438443110322225,0.000930423244691245
"PTGR1_MCAM","PTGR1","MCAM",-0.0101014799798154,0.0507603468336982
"CFI_FAT1","CFI","FAT1",0.18536925149315,0.188017938021868
"TCF7_GULP1","TCF7","GULP1",0.291499473564208,0.903615633139227
"KCNMA1_F11R","KCNMA1","F11R",-0.112300029675319,0.0668128866570124
"WNT5B_CSRP2","WNT5B","CSRP2",-0.00298117181404354,0.00526077431084364
"BCAT1_FADS2","BCAT1","FADS2",0.184289834692234,0.367043620612548
"HTATIP2_SEMA3A","HTATIP2","SEMA3A",-0.148583825208674,0.83734510800921
"CD79B_DCBLD2","CD79B","DCBLD2",0.0495741281732648,0.0128760440081942
"TNFRSF14_SHH","TNFRSF14","SHH",0.115424288482663,0.387292839242759
"APOBEC3B_ETS1","APOBEC3B","ETS1",0.0199906695022814,0.0725316274505341
"NR2F1_RPS6KB2","NR2F1","RPS6KB2",-0.145551310048738,0.344033246851901
"C5orf38_SEMA3C","C5orf38","SEMA3C",-0.00435723727952963,0.00740013627667569
"ABLIM3_LSP1","ABLIM3","LSP1",0.000944455860449969,0.00237604388850729
"LAT2_ALDH7A1","LAT2","ALDH7A1",-0.0283790901462816,0.0366915661411007
"FGF9_LDOC1","FGF9","LDOC1",0.0324466318043756,0.0252417108915037
"CD79B_COPZ2","CD79B","COPZ2",-0.0985894799993002,0.0256069552807704
"RXRA_TRIM22","RXRA","TRIM22",0.0283896770331133,0.118023917309869
"CD79B_HMCN1","CD79B","HMCN1",-0.00379807540978725,0.000986486054821532
"CST3_PMEL","CST3","PMEL",0.0909859630936415,0.679925112403961
"EREG_ACTA2","EREG","ACTA2",0.0693155772655041,0.14332798764748
"APC_FBLIM1","APC","FBLIM1",0.00159483759130502,0.00459355362542058
"DAB2_AQP3","DAB2","AQP3",0.575662789763279,1.16654353094901
"SPP1_EMB","SPP1","EMB",0.049743819192886,0.0780641767745587
"ZSCAN18_FBXO2","ZSCAN18","FBXO2",-0.0114635529636803,0.0157121202602511
"COL4A2_NR2F1","COL4A2","NR2F1",-0.0778413444276821,0.153563739144649
"C12orf75_PEG10","C12orf75","PEG10",-0.0771176577359313,0.442603733695741
"PRAME_ARHGAP30","PRAME","ARHGAP30",-0.00755121265138273,0.0158527431286211
"ACTA2_APOD","ACTA2","APOD",0.0201675125363258,0.0436987088344084
"COL18A1_MXRA8","COL18A1","MXRA8",-0.0255671636914929,0.0678981290217216
"SYTL2_WNT7A","SYTL2","WNT7A",-0.0301374674212228,0.0987016605131611
"BATF_TMEM30B","BATF","TMEM30B",0.0750923898945298,0.123232677729008
"CSRP2_BCHE","CSRP2","BCHE",0.0509869806521192,0.133956686912598
"PTPRF_SNCG","PTPRF","SNCG",-0.0521680787262232,0.334335447149207
"PROCR_DEFB1","PROCR","DEFB1",-0.603217140675115,2.37624994531723
"OASL_CEACAM6","OASL","CEACAM6",0.0831689599498504,0.184132519245333
"PCOLCE_DAPK1","PCOLCE","DAPK1",-0.0549652097932654,0.165438459844797
"SPART_NID2","SPART","NID2",0.0757102528639191,0.0821450138662065
"RXRG_LAYN","RXRG","LAYN",-0.029705647246262,0.000650801352831745
"SHC2_FCGRT","SHC2","FCGRT",0.0161617345679813,0.0294913229763988
"CTNNA3_TGFA","CTNNA3","TGFA",-0.0345816056495966,0.00554695056524749
"COL4A2_TIMP2","COL4A2","TIMP2",-0.100343894203187,0.197956287978713
"LOXL1_TESC","LOXL1","TESC",-0.00217076121040021,0.00602965879076105
"LOXL1_PCOLCE","LOXL1","PCOLCE",0.151665848068007,0.421277711099734
"RXRA_TNFRSF11B","RXRA","TNFRSF11B",-0.0391819799604223,0.162890573129521
"CHI3L1_FRAT1","CHI3L1","FRAT1",-0.0830692248885242,0.0409695636027448
"WWC1_TES","WWC1","TES",0.181314654848258,0.92252132249662
"WNT2B_CRIP2","WNT2B","CRIP2",-0.0163390148698844,0.0116193198092866
"CTNNB1_DHRS3","CTNNB1","DHRS3",-0.0368933492517679,0.271854571162953
"NCAM1_ZEB2","NCAM1","ZEB2",0.0165526441602877,0.0143985998256256
"CSNK1A1L_ITGA6","CSNK1A1L","ITGA6",0.110889653432897,0.00284332991985699
"ACKR3_TNC","ACKR3","TNC",0.340140739119061,0.418625062011557
"PAGE5_POSTN","PAGE5","POSTN",-0.0543094032324576,0.033359239802112
"RXRB_CLDN11","RXRB","CLDN11",0.0075203918251192,0.0357082181603492
"GRB2_DDC","GRB2","DDC",0.049475851735052,0.287293855959005
"SDC2_MMP7","SDC2","MMP7",-0.0753055783019472,0.10687194899675
"FGF3_NRP2","FGF3","NRP2",0.112132498896939,0.0591193460452699
"LIMCH1_KRT7","LIMCH1","KRT7",0.806421413074572,1.59168592494562
"IFIT3_ISG15","IFIT3","ISG15",0.289277074438897,0.697851781577267
"SCRN1_MYO5B","SCRN1","MYO5B",-0.162296799305657,0.676233935942177
"SCG5_PALM","SCG5","PALM",-0.145951713383293,0.17538293179947
"DNAJA4_HEG1","DNAJA4","HEG1",-0.0591013832868582,0.191850598702728
"LAMB1_JCHAIN","LAMB1","JCHAIN",0.0124972876771379,0.0791354478869774
"TESC_RAI14","TESC","RAI14",-0.0142844338734364,0.0589768634973055
"TMEM125_EVPL","TMEM125","EVPL",0.619041006735648,1.7034225839514
"MUC2_CKB","MUC2","CKB",-0.0958024835959331,0.0741928532429784
"COL4A1_IFI44","COL4A1","IFI44",-0.0176776814400264,0.0154601458046313
"MMP1_WNT11","MMP1","WNT11",-0.142229209055066,0.367406906011575
"ADAMTS1_SOX2","ADAMTS1","SOX2",0.197801956643744,0.238319278306771
"HLA.DQA1_SERPINA1","HLA.DQA1","SERPINA1",0.0230448910187694,0.00770471864026387
"DVL2_GJB3","DVL2","GJB3",-0.0584878026453982,0.276772851851924
"DNAJA4_GRHL2","DNAJA4","GRHL2",0.00768043981674133,0.0249316834090031
"FXYD2_PHLDA2","FXYD2","PHLDA2",0.0332518033067983,0.0131952284010274
"DHRS3_F11R","DHRS3","F11R",0.0973248917163956,0.401126463905967
"SPON2_FRAT2","SPON2","FRAT2",0.00238445587915625,0.00467297848873811
"DDB2_OSMR","DDB2","OSMR",0.0740768908775538,0.394939872218011
"PIK3CB_CLDN7","PIK3CB","CLDN7",0.0178451441561813,0.0737527094924574
"SOS1_MAPK3","SOS1","MAPK3",0.0629496661121405,0.218845470204082
"AIF1_IGFBP5","AIF1","IGFBP5",0.0761958177469319,0.0314160771694905
"TMSB15A_JAG2","TMSB15A","JAG2",0.00736469655040078,0.00660225409033736
"GDA_FGF21","GDA","FGF21",-0.000600267542535551,0.00153927055843411
"NNMT_TGFB1","NNMT","TGFB1",0.110144249278411,0.276474833647909
"SFRP1_LDOC1","SFRP1","LDOC1",0.26504408300346,0.0566344320848176
"FGF20_COL12A1","FGF20","COL12A1",-0.0340914110804943,0.0330133687411803
"BIRC3_CXCL8","BIRC3","CXCL8",0.372999912968058,1.16691492342587
"F2R_COL5A1","F2R","COL5A1",0.0620187342085561,0.136065673964114
"GPC1_SOX2","GPC1","SOX2",-0.000548335920814028,0.00289475299796431
"TMEM98_SPINT2","TMEM98","SPINT2",0.15619936675548,0.67673142943013
"RTL8C_PDGFC","RTL8C","PDGFC",0.0143005540098669,0.0555547905950942
"COL4A1_MYOF","COL4A1","MYOF",0.0398460629876728,0.0348476662858693
"ALDH1A1_TMEM54","ALDH1A1","TMEM54",0.334387382667347,1.41957643342105
"EIF1AY_SCNN1A","EIF1AY","SCNN1A",-0.0546725162458453,0.0700006328484885
"AHNAK_GRB2","AHNAK","GRB2",0.0100408483359258,0.0639271174463945
"IGFBP2_SCARA3","IGFBP2","SCARA3",0.0154602711497545,0.0652006279917372
"CA2_PRSS23","CA2","PRSS23",-0.272249608522153,0.876764835887179
"FZD6_MX1","FZD6","MX1",-0.0960701706128811,0.422556753653893
"PLEK_PIK3CD","PLEK","PIK3CD",-0.0479981254471201,0.0045825165003204
"TFF3_TUBA4A","TFF3","TUBA4A",0.293282435406869,0.592177046877929
"MET_WWTR1","MET","WWTR1",0.015624140529752,0.0876264196687355
"KRT4_JAM3","KRT4","JAM3",0.124085344747827,0.130786074832716
"DHRS3_STC2","DHRS3","STC2",0.0126015777735638,0.0519376517435583
"NUPR1_GDA","NUPR1","GDA",-0.132231463898544,0.390529542459734
"C5orf38_MALL","C5orf38","MALL",0.162877820001311,0.276624380802064
"ARL4C_MT1G","ARL4C","MT1G",-0.0936928536494518,0.262340331931652
"KRT17_ABLIM3","KRT17","ABLIM3",-0.0232373746284602,0.0888010209325399
"WNT6_EHD2","WNT6","EHD2",0.320617271702422,0.284718810364902
"FAM114A1_CCL5","FAM114A1","CCL5",-0.197301700456281,0.798812990714623
"RAB38_SNCG","RAB38","SNCG",0.0613587929500034,0.094893238223122
"RAB32_CSNK1A1","RAB32","CSNK1A1",0.0230570350691204,0.0841257869329159
"CDKN1A_PHLDA3","CDKN1A","PHLDA3",0.290317275137129,1.54655523675918
"LRP6_COL18A1","LRP6","COL18A1",0.010681013554386,0.0385645835809555
"NID2_IFI30","NID2","IFI30",-0.00531270393007085,0.00554397979039414
"LMCD1_TBX3","LMCD1","TBX3",0.112599883541825,0.363774277172072
"CTAG2_VIM","CTAG2","VIM",0.282128858392546,0.472535401839163
"HENMT1_ICAM2","HENMT1","ICAM2",-0.126506163891754,0.333010003907264
"CADM1_FKBP9","CADM1","FKBP9",0.0427336115510292,0.0868971430837787
"ANXA3_SERPINB1","ANXA3","SERPINB1",0.140329137262041,0.771933766270621
"CFH_WNT5A","CFH","WNT5A",0.184538413291282,0.275633714367637
"SASH3_TBX3","SASH3","TBX3",0.173465662739719,0.0147360623324777
"AKR1B1_SOX9","AKR1B1","SOX9",-0.170338177800091,0.94607318248222
"COL16A1_PRTFDC1","COL16A1","PRTFDC1",0.0959964713854004,0.186966612770966
"ECHDC2_TCF7L2","ECHDC2","TCF7L2",0.0593366421172991,0.234119093842222
"KRT4_ID1","KRT4","ID1",0.00252253481008999,0.00265875415917187
"PCOLCE_FSCN1","PCOLCE","FSCN1",0.10797653160552,0.324995959360261
"APOD_IL2RG","APOD","IL2RG",-0.0043129950611499,0.00319104856300375
"FAM20C_CHGA","FAM20C","CHGA",-0.00403648335348385,0.00994118612755986
"TSPAN7_C6orf132","TSPAN7","C6orf132",-0.0200799938590051,0.0251425018209115
"MT1E_EGR1","MT1E","EGR1",0.00915309499120092,0.0326941686617563
"CDH13_MCAM","CDH13","MCAM",0.00614540339362794,0.0023003081442865
"CXCL12_GYPC","CXCL12","GYPC",0.0664634263582628,0.0094258750544793
"ETS1_DENND1C","ETS1","DENND1C",-0.0408062646575981,0.155431759998517
"FSCN1_CSNK1A1L","FSCN1","CSNK1A1L",-0.000205314960702627,0.000955202378846291
"CD74_CTHRC1","CD74","CTHRC1",0.0816031135078196,0.240437827766246
"GPSM3_UCHL1","GPSM3","UCHL1",0.183773555310407,0.287604430519612
"SHC4_NR2F1","SHC4","NR2F1",0.0127520158628414,0.00393984751124803
"DNAJA4_TUSC3","DNAJA4","TUSC3",0.00247602268566285,0.00803748420473235
"PAPSS2_PSMB9","PAPSS2","PSMB9",0.0726532386097944,0.200580212597276
"ALDH7A1_COTL1","ALDH7A1","COTL1",0.0858161063431863,0.468347306031985
"LPXN_MAPK3","LPXN","MAPK3",0.0137402856015174,0.0291583578607329
"CD68_GSK3B","CD68","GSK3B",0.0559752501879027,0.23750226566029
"WAS_MT1F","WAS","MT1F",0.0372144095919074,0.0200918283227629
"KLK10_CD22","KLK10","CD22",0.108034132062968,0.273772574117955
"DDB2_MAGED4B","DDB2","MAGED4B",-0.145845964885707,0.777575652178557
"WNT2B_CDH3","WNT2B","CDH3",0.228157227471113,0.162251629850298
"C1S_MYLK","C1S","MYLK",0.524198710999619,1.03819589279584
"CTSF_C6orf132","CTSF","C6orf132",-0.196907581666228,0.472525337528358
"TUBB6_DOCK2","TUBB6","DOCK2",0.0030886606031844,0.0153606728073421
"PTGFRN_PAGE5","PTGFRN","PAGE5",-0.0579258652714205,0.226125738291126
"MYADM_CXCL5","MYADM","CXCL5",0.41214600576817,2.05950352050062
"ERBB2_TMSB4X","ERBB2","TMSB4X",-0.110564372715939,0.642692102754542
"ANXA2_E2F2","ANXA2","E2F2",-0.00155363777252475,0.0157227301245811
"LGALS9_PLAAT4","LGALS9","PLAAT4",0.0200145808377313,0.0587534982885594
"WAS_CMBL","WAS","CMBL",-0.164724186930311,0.0889335641947205
"TRIB2_TGFB2","TRIB2","TGFB2",0.0179911661687405,0.0487195139971131
"IL2RG_CRIP2","IL2RG","CRIP2",-0.228853514220171,0.362338665575537
"SERPINB2_PLS3","SERPINB2","PLS3",0.0181751615700205,0.0341104148020812
"E2F3_CDH1","E2F3","CDH1",-0.412795324793919,1.51845569780858
"LMCD1_FKBP9","LMCD1","FKBP9",-0.00120866713621766,0.00390481766045431
"TP53I11_CA9","TP53I11","CA9",0.0255807646822708,0.105227118291132
"MAGEA3_IL1B","MAGEA3","IL1B",0.0448654788209183,0.148292612231632
"TSPAN13_RXRB","TSPAN13","RXRB",0.0790599911461622,0.477438254133483
"GLUL_CYP24A1","GLUL","CYP24A1",0.0123223128075023,0.0675929241044263
"MYEOV_FGF20","MYEOV","FGF20",0.139779017102352,0.64386862097381
"COL4A1_SLFN11","COL4A1","SLFN11",0.191817253014361,0.167755183817898
"RAB34_NRP2","RAB34","NRP2",0.238105191945796,0.997283720653753
"SEMA3B_TMEM156","SEMA3B","TMEM156",-0.162560452743255,0.654635150226378
"APOC1_PDGFC","APOC1","PDGFC",-0.354831872616838,1.18719526477535
"YAP1_NRAS","YAP1","NRAS",0.111624673552692,0.642945362908829
"CDX2_CNRIP1","CDX2","CNRIP1",-0.00126266905707022,0.00321971261354105
"FGF7_ITGA2","FGF7","ITGA2",-0.00777203947020044,0.000804259059355104
"ALDH7A1_QPRT","ALDH7A1","QPRT",0.0577413195130062,0.315127224865006
"TNFRSF12A_MFAP4","TNFRSF12A","MFAP4",-0.0203365958794381,0.140234248880282
"C3orf14_TCEAL3","C3orf14","TCEAL3",0.159037528421291,0.267655003208689
"QPCT_CDK2","QPCT","CDK2",0.00982362499687283,0.013043616591609
"MCAM_COL8A1","MCAM","COL8A1",0.122156561688986,0.240368926566422
"MGST1_MAGEA2","MGST1","MAGEA2",-0.0161573401637628,0.112123287297094
"CDH3_TPD52L1","CDH3","TPD52L1",0.193709613101684,0.690295102955229
"E2F1_FADS2","E2F1","FADS2",0.118987729563435,0.539065981861554
"ITGB5_DDR1","ITGB5","DDR1",0.0371593584470191,0.217152102309314
"SERINC2_BCAM","SERINC2","BCAM",0.0259146607451583,0.127382400579624
"GLDC_BMERB1","GLDC","BMERB1",-0.000269046188142461,0.00042921232372991
"SHC3_TRPV2","SHC3","TRPV2",-0.05147237169921,0.0295182699599682
"YAP1_CKMT1A","YAP1","CKMT1A",-0.0856121458123853,0.49311617590321
"CXCL5_FCRLA","CXCL5","FCRLA",-0.0263590526630874,0.0676547885776803
"OASL_MICAL2","OASL","MICAL2",0.0599305160646546,0.132683598656419
"PMEPA1_HGF","PMEPA1","HGF",-0.0490347254159023,0.178175319379158
"SOX2_FSCN1","SOX2","FSCN1",-0.0186287314345114,0.0324747465366942
"TMEM54_EMP3","TMEM54","EMP3",-0.0872224650990607,0.535578673420352
"DPYSL3_S100A14","DPYSL3","S100A14",-0.150483527051058,0.315244412393237
"TM4SF1_RPS6KB1","TM4SF1","RPS6KB1",-0.0111778812690533,0.0729285290977504
"CSTA_CDH1","CSTA","CDH1",0.0402777711711226,0.0744798024490846
"MEST_SDC1","MEST","SDC1",-0.222601658357152,0.962189017625039
"PAX8_RGL3","PAX8","RGL3",0.0359340433683215,0.0770735978046433
"AXIN2_MUC20","AXIN2","MUC20",0.106358611401989,0.374307935218984
"STC2_LOXL2","STC2","LOXL2",-0.00820836975887513,0.0198623147615135
"CD9_TES","CD9","TES",0.0257621347008919,0.197695092185861
"NDRG1_GRB2","NDRG1","GRB2",0.0155070432577984,0.0810234595568916
"HSH2D_STMN3","HSH2D","STMN3",-0.197374682625983,0.410888028923721
"TFF3_TPD52L1","TFF3","TPD52L1",-0.152854934782886,0.308634861664572
"KRTCAP3_TRIM22","KRTCAP3","TRIM22",-0.0162040197766638,0.0685072901053517
"PLTP_KYNU","PLTP","KYNU",-0.0195465273690258,0.0529794402081439
"E2F3_DPYSL3","E2F3","DPYSL3",0.409209365316224,1.50526484928398
"OSMR_PYGL","OSMR","PYGL",0.184163713570376,0.651586558070725
"GPX3_IGFBP3","GPX3","IGFBP3",0.191328423469832,0.408437207446303
"MDK_DAPK1","MDK","DAPK1",-0.126133020443359,0.97094335190524
"LRP6_THBS2","LRP6","THBS2",-0.0384474311270534,0.138817272688829
"CORO1A_TNS4","CORO1A","TNS4",0.0211836120342882,0.0449966921696572
"PHLDA3_ANXA1","PHLDA3","ANXA1",0.52918482834377,2.01776365489142
"WNT16_TRIP6","WNT16","TRIP6",-0.216283081495016,0.0942503680893478
"CA9_NRCAM","CA9","NRCAM",-0.0198614629749944,0.0322276411131867
"CCND2_PIK3R3","CCND2","PIK3R3",0.0999544540502036,0.130633431950051
"GLUL_SNCA","GLUL","SNCA",-0.00850505318223078,0.0466536942562134
"IL32_SMAD4","IL32","SMAD4",0.0134787783725384,0.0689432333949453
"SMARCA1_CLDN4","SMARCA1","CLDN4",-0.0779227559455315,0.217699049836225
"S100A8_CSTA","S100A8","CSTA",0.496100203545808,0.602194832476952
"MALL_TP63","MALL","TP63",0.0435026807502363,0.203620761252178
"PTPRC_POU2AF1","PTPRC","POU2AF1",0.0670571874414589,0.0104086061523954
"GNA15_TMEM139","GNA15","TMEM139",-0.134398937130867,0.174291970594514
"PLAU_SNCA","PLAU","SNCA",-0.00191823914625815,0.00588064042044148
"IGFBP6_CSNK1A1","IGFBP6","CSNK1A1",-0.0193764453383369,0.074017648751757
"TGFB3_SOS1","TGFB3","SOS1",0.00368924105205097,0.00569042536400807
"AKAP12_IGFBP6","AKAP12","IGFBP6",0.0986426237506446,0.290455899775959
"EFEMP2_S100A11","EFEMP2","S100A11",-0.0333300386485124,0.0642069655964227
"SMAD2_MUC20","SMAD2","MUC20",-0.0788838035091796,0.434113608159835
"S100A11_PTGES","S100A11","PTGES",0.000469889560483506,0.00465709042145232
"COL4A2_CYBRD1","COL4A2","CYBRD1",-0.0149427544500126,0.0294787463312136
"CD53_MGST2","CD53","MGST2",-0.0909804305098533,0.0197651633777688
"MAP2K1_HMCN1","MAP2K1","HMCN1",-0.0717605330084935,0.404731568413674
"LOX_FBXO2","LOX","FBXO2",-0.103547171589461,0.128542915894115
"FGFR2_MYADM","FGFR2","MYADM",-0.0147411075690448,0.0529277758528177
"P3H3_HCLS1","P3H3","HCLS1",0.0914757737758752,0.200870223895328
"TRIB2_SQOR","TRIB2","SQOR",0.0138601454123681,0.0375328392882696
"MOXD1_FBLIM1","MOXD1","FBLIM1",0.0194711125923012,0.0145864772038873
"NMU_GADD45B","NMU","GADD45B",-0.0888910960848277,0.311274239195344
"LAT2_DCBLD2","LAT2","DCBLD2",0.446800443986247,0.577672080320114
"TM4SF1_MIA","TM4SF1","MIA",0.00692570973761635,0.0451858283305155
"APOC1_FGF7","APOC1","FGF7",-0.00641116495401439,0.021450453757063
"MMP1_ARAF","MMP1","ARAF",0.0217915665249409,0.0562920379524445
"PLOD2_LXN","PLOD2","LXN",0.142531892704671,0.377598353825106
"KDELR3_ERRFI1","KDELR3","ERRFI1",0.0668152855477357,0.304848165751055
"TCIM_DAPK1","TCIM","DAPK1",0.198181076723124,0.290124458578731
"TMEM156_MGST1","TMEM156","MGST1",0.38635241269229,0.345580686960982
"SOX2_RPS6KB1","SOX2","RPS6KB1",0.013061000179884,0.0227687361240105
"KYNU_BMP4","KYNU","BMP4",-0.117116957819552,0.175698016303681
"FERMT3_SERPINB5","FERMT3","SERPINB5",-0.0364582118212078,0.0585467751199232
"ALDH1A1_MUC13","ALDH1A1","MUC13",0.202780732951036,0.860866063046125
"WNT9B_CES1","WNT9B","CES1",0.425813496163323,0.0237158400738999
"IKZF1_OSMR","IKZF1","OSMR",-0.043197728947839,0.00342417747575057
"CDH13_LAPTM5","CDH13","LAPTM5",0.118806117407134,0.0444707469888892
"IKZF1_GSDME","IKZF1","GSDME",0.265617453800844,0.0210548407201987
"LPXN_SNCA","LPXN","SNCA",-0.0326321219716973,0.0692488582697841
"CMBL_HSPA1A","CMBL","HSPA1A",0.252634902457852,0.832401348301735
"FZD2_AMOTL2","FZD2","AMOTL2",0.106156535657491,0.211956750190586
"LMCD1_GSTM3","LMCD1","GSTM3",0.228654384131937,0.738709319170158
"MT1F_IL13RA2","MT1F","IL13RA2",-0.0145806587730324,0.0399273769258275
"SERPINE2_WNT3A","SERPINE2","WNT3A",-0.0102206163074214,0.0307404552402198
"HENMT1_BCL2","HENMT1","BCL2",-0.0137747586183254,0.0362601495468251
"SPON2_EHD2","SPON2","EHD2",-0.384333357113973,0.753203917924291
"POLK_ITGA5","POLK","ITGA5",0.187721634312831,0.590253386351536
"AIF1_FST","AIF1","FST",0.235502457670456,0.0970993369787363
"KRT81_EPHA2","KRT81","EPHA2",0.0328544911050074,0.0610033163393594
"AKR1C3_SQOR","AKR1C3","SQOR",0.247825485590483,1.17491438785925
"RAMP1_CDH3","RAMP1","CDH3",-0.0135501165202922,0.0312693004401545
"APOD_KIRREL1","APOD","KIRREL1",-0.0279800463532261,0.0207015508810798
"IGFBP2_ITGB4","IGFBP2","ITGB4",0.0244477793586547,0.103103661750009
"TIMP1_HLA.F","TIMP1","HLA.F",0.0392726509606839,0.262172578382624
"CXCR4_MUC20","CXCR4","MUC20",0.107206023430106,0.103070564309512
"LOXL1_SPON2","LOXL1","SPON2",0.19609534252211,0.544688195182808
"CDX2_FAM83H","CDX2","FAM83H",0.0478193075882164,0.121935694036745
"POU2AF1_TRIM22","POU2AF1","TRIM22",-0.0582281017379013,0.0361079732157233
"FST_GALNT14","FST","GALNT14",-0.0644189747249587,0.0902935438191342
"PLS3_PCOLCE","PLS3","PCOLCE",0.23036604460851,1.3777959053761
"PLTP_AMOTL2","PLTP","AMOTL2",-0.0780175733384535,0.21146095589434
"HSPA1A_KRT7","HSPA1A","KRT7",0.128171417906742,0.698753029555652
"TFPI_LPAR1","TFPI","LPAR1",0.00108774031043625,0.00364012331818625
"AKR1B10_ANXA8","AKR1B10","ANXA8",-0.022325910289795,0.071868851568608
"CD68_PI3","CD68","PI3",0.0472575901402627,0.200513346350052
"C5orf38_WNT9B","C5orf38","WNT9B",0.0029289220276717,0.00497434974458578
"SLC17A9_FGF22","SLC17A9","FGF22",0.00216809594253406,0.00603458183718138
"FZD3_HLA.F","FZD3","HLA.F",0.0125754139762331,0.020396564430096
"TMEM156_GPX2","TMEM156","GPX2",-0.0779364524182396,0.0697118275470642
"CD70_IL1B","CD70","IL1B",0.0789731708355002,0.122027091196773
"DVL3_MDK","DVL3","MDK",0.00426841387533463,0.0222732357200972
"CLDN11_TGFB2","CLDN11","TGFB2",0.0290038952324748,0.0250846800732846
"GSK3B_RGS4","GSK3B","RGS4",0.0105161638385706,0.0534353072104992
"SCEL_IFI44","SCEL","IFI44",0.195097605726862,0.296091335414461
"ITM2A_BRAF","ITM2A","BRAF",0.00822767055401123,0.00304490234968501
"VAV1_PAX8","VAV1","PAX8",0.076752288078203,0.0906748012390368
"KRT18_ATP1B1","KRT18","ATP1B1",0.188877601092776,1.83813019414607
"ISG15_CXCL16","ISG15","CXCL16",0.0131469649555281,0.0764024136515431
"HOXC10_TNNC1","HOXC10","TNNC1",0.17893674952788,0.628514002491921
"WFDC2_IGFBP6","WFDC2","IGFBP6",0.0129874926403441,0.0310443373370004
"ICAM2_FGF3","ICAM2","FGF3",-0.0982539858242522,0.147361390640347
"CRMP1_DVL2","CRMP1","DVL2",0.0685581401262443,0.100980074512448
"MET_MYOF","MET","MYOF",0.180840560234257,1.01422608136691
"CXCL12_CDKN1A","CXCL12","CDKN1A",-0.142241225016577,0.0201727188630811
"EDIL3_IFITM2","EDIL3","IFITM2",0.0870046417047877,0.0801300557731268
"TFPI2_RFTN1","TFPI2","RFTN1",0.0392063810207803,0.0482236432187222
"PKDCC_MYLK","PKDCC","MYLK",0.0771409333216379,0.321268679153108
"WNT3A_PCDH1","WNT3A","PCDH1",-0.0339558068198466,0.00338459190765258
"NFATC4_LPAR1","NFATC4","LPAR1",-0.0500298413668285,0.0852058587711153
"P3H2_MAGEA4","P3H2","MAGEA4",0.0579637768865399,0.164207222818058
"MICAL2_TRO","MICAL2","TRO",-0.0149283687170263,0.0697612828125443
"MSN_TNFRSF14","MSN","TNFRSF14",-0.194837537806894,0.750841238496172
"HTRA1_COL1A2","HTRA1","COL1A2",0.0123899575903795,0.0387354817304044
"GULP1_KLK5","GULP1","KLK5",0.0710048698455627,0.259968881755388
"ALOX5AP_S100A11","ALOX5AP","S100A11",0.0162585508322594,0.005301536413223
"MT1G_RGL3","MT1G","RGL3",-0.0126855897197691,0.0247586917033171
"SMAD4_FGF4","SMAD4","FGF4",-0.0372443419635196,0.157520838386829
"BCL2A1_LPXN","BCL2A1","LPXN",0.165733167028629,0.0434806842211912
"QPCT_WNT8B","QPCT","WNT8B",0.0335538722431916,0.0445521734434432
"HMOX1_CEMIP","HMOX1","CEMIP",-0.242456043441545,0.901226685007723
