"RG","TG","COEF","RE"
"PRAME_FZD6","PRAME","FZD6",0.0041011206290093,0.00108476562238844
"IKZF1_RAB32","IKZF1","RAB32",0.00478980049202784,0.000552929460193743
"CYP24A1_CDKN2A","CYP24A1","CDKN2A",0.0266161301418105,0.0104445983889521
"TUSC3_CDH17","TUSC3","CDH17",0.000138447655895208,0.000929421481671664
"CLIC3_CSF1","CLIC3","CSF1",0.0776169736334889,0.207990662658931
"VAV1_IL18","VAV1","IL18",0.134417353684228,0.0184035786206447
"FBXO2_PSCA","FBXO2","PSCA",0.0362239683949315,0.0375487879110453
"KRT4_FKBP10","KRT4","FKBP10",-0.0234190010488401,0.00413186091548381
"TGFB3_FGF20","TGFB3","FGF20",-0.00136373835621141,0.00224099216532183
"DSG2_CHMP4C","DSG2","CHMP4C",0.063887509583376,0.178633873728923
"CXCL8_BATF","CXCL8","BATF",-0.0201769653916407,0.0695445050406081
"NES_IRF6","NES","IRF6",-0.00401678207664964,0.0131219661227749
"GSK3B_RPL39L","GSK3B","RPL39L",-0.0825846158295091,0.418029876478641
"DKK3_CADM1","DKK3","CADM1",0.110278312670481,0.934047239195604
"PLPP2_TMEM54","PLPP2","TMEM54",0.00820903373886977,0.0220397775229728
"PYGL_HKDC1","PYGL","HKDC1",0.0600830092969088,0.318895023312245
"COTL1_MAPK3","COTL1","MAPK3",0.157471372955625,1.20674067114421
"CDH13_IGFBP6","CDH13","IGFBP6",0.149085829361547,0.897827773366111
"WNT10B_ZNF677","WNT10B","ZNF677",-0.0451033654909435,0.0233462365930661
"SORBS2_ANKRD1","SORBS2","ANKRD1",0.00161007708755379,0.00498832282755509
"LSR_EPCAM","LSR","EPCAM",0.232596053733068,0.407953657947243
"TFPI2_FAM20C","TFPI2","FAM20C",0.0127557597701875,0.0899706381367543
"HMCN1_FBXO17","HMCN1","FBXO17",0.0046841081663242,0.0146652814047176
"PMEL_ARMCX2","PMEL","ARMCX2",0.057889963326267,0.0654777082586401
"E2F3_NT5E","E2F3","NT5E",-0.00353755064528973,0.0126285439829109
"CYFIP2_PALLD","CYFIP2","PALLD",0.00358367271931331,0.00868027397232586
"MT1G_SLC17A9","MT1G","SLC17A9",0.0279145677861318,0.0258395760563223
"EGF_FEZ1","EGF","FEZ1",-0.0256197223274813,0.0280256283426106
"OCIAD2_USP41","OCIAD2","USP41",0.0418753089400359,0.207856167327381
"SOX9_DCN","SOX9","DCN",-0.0294421206332726,0.0790482816923504
"CRYAB_COPZ2","CRYAB","COPZ2",0.0327656395653871,0.210925493704983
"FGF16_SEMA3B","FGF16","SEMA3B",-0.125193358847828,0.0202862279175338
"GULP1_HSPG2","GULP1","HSPG2",-1.6612318665873e-05,7.23215748049807e-05
"GPNMB_PLOD2","GPNMB","PLOD2",-0.076443813045287,0.469243014637193
"FKBP10_SLC2A3","FKBP10","SLC2A3",0.0113151250173229,0.0940873902194705
"LOXL4_CASP1","LOXL4","CASP1",-0.0824941721576293,0.292980663990757
"PLAAT3_BIRC3","PLAAT3","BIRC3",0.00455216225574498,0.0169683993687577
"SLC2A3_EMP1","SLC2A3","EMP1",0.0208635629593329,0.1034756682276
"IFITM3_FKBP10","IFITM3","FKBP10",0.0184412397267384,0.175817336643483
"CYFIP2_TFPI","CYFIP2","TFPI",0.0241769908537607,0.0585608454996617
"SHC2_TMEM54","SHC2","TMEM54",-0.0268697813226702,0.0153558989494113
"VCAN_H1.0","VCAN","H1.0",-0.0645723857447432,0.475752587518778
"FST_DPYSL3","FST","DPYSL3",-0.0445524251433335,0.304126937099275
"FGF19_CNRIP1","FGF19","CNRIP1",-0.0119725620754208,0.000224709074437418
"ABCC3_CD40","ABCC3","CD40",0.097178733739515,0.312120893908788
"FERMT3_PDGFC","FERMT3","PDGFC",-0.081476872637268,0.12625369807611
"KLF5_TPM1","KLF5","TPM1",-0.0302053303314559,0.0818874345655222
"F11R_TSTD1","F11R","TSTD1",0.633033148010047,1.15940395817562
"GLIPR1_SPINT1","GLIPR1","SPINT1",-0.00874660782295475,0.0601929992132234
"HLA.DQA1_RAB32","HLA.DQA1","RAB32",0.00663043389469687,0.0014645528342356
"PXDN_FBLN2","PXDN","FBLN2",0.0790568116801269,0.5902728630451
"SNCG_B4GALNT4","SNCG","B4GALNT4",0.0306647525884548,0.0891198761356397
"S100A10_SNCG","S100A10","SNCG",0.186761735494131,1.74883178899963
"COL6A2_COL5A1","COL6A2","COL5A1",0.851648301101879,6.71609419289183
"UPK3B_CDH1","UPK3B","CDH1",0.0101872556466763,0.00256123983093064
"RAB34_JAG2","RAB34","JAG2",-0.0565286238655251,0.402272005312398
"ABCC3_COL12A1","ABCC3","COL12A1",0.100691672249071,0.323403830675471
"SHC4_LOX","SHC4","LOX",-0.118462698416216,0.120265512242108
"WNT8B_SMAD2","WNT8B","SMAD2",-0.0313250712306532,0.00105479680169731
"IRF4_WWTR1","IRF4","WWTR1",0.0264102632748938,0.00352082065985414
"P3H3_SULF2","P3H3","SULF2",-0.0530229210632392,0.336456318181725
"PTHLH_PMEL","PTHLH","PMEL",0.00906055108258103,0.0177692579640192
"SPP1_MDK","SPP1","MDK",-0.0322855452476586,0.0876406145107543
"MT1G_SPARC","MT1G","SPARC",-0.000117222511923272,0.000108508934673865
"SELENOP_HLA.DQB1","SELENOP","HLA.DQB1",0.0172199414726922,0.0306142404560281
"ARMCX2_WLS","ARMCX2","WLS",-0.213661513488653,1.15855398596254
"TUBB2B_COL12A1","TUBB2B","COL12A1",-0.145917886986089,0.354360032608839
"FGFR4_PTPRF","FGFR4","PTPRF",0.0798239956064942,0.0769410070812966
"MUC20_ELMO1","MUC20","ELMO1",0.0105493448621282,0.00819401855481482
"RXRA_CSNK1A1","RXRA","CSNK1A1",0.0139547677460201,0.0520314905961655
"CXCR4_C12orf75","CXCR4","C12orf75",0.0484842581934982,0.0144958933062988
"BASP1_FZD9","BASP1","FZD9",0.0348241816276785,0.234034242250749
"AKAP12_CCN1","AKAP12","CCN1",0.000963780886896757,0.00497659720125173
"CD9_PERP","CD9","PERP",0.162353721723024,1.22677632532084
"PTPRM_STEAP1","PTPRM","STEAP1",-0.0165234539035283,0.0902555020555448
"FZD3_FZD4","FZD3","FZD4",-0.0770183503636191,0.0288051670727081
"CD109_KRT4","CD109","KRT4",-0.000924508412487912,0.00439660085304384
"SHC2_SEMA3C","SHC2","SEMA3C",-0.226526466671798,0.12945834913232
"MAP2K1_H2AJ","MAP2K1","H2AJ",0.0724011738895764,0.41986678302776
"AXIN2_PHLDA2","AXIN2","PHLDA2",-0.0457215682061203,0.0645732726880146
"TERT_POSTN","TERT","POSTN",-0.145639928589486,0.16116188980912
"BST2_P3H3","BST2","P3H3",-0.0214456924849023,0.0624101907876144
"CRIP2_NDRG1","CRIP2","NDRG1",0.0153505776741803,0.0946968323657245
"IL1B_COL4A5","IL1B","COL4A5",0.198341830143974,0.419472664656386
"PLTP_PSMB9","PLTP","PSMB9",-0.00725331938278206,0.0301112461288875
"PLOD2_FGF5","PLOD2","FGF5",-0.1906286290819,1.38231539255307
"TSTD1_CFB","TSTD1","CFB",0.0425152714903366,0.0865391584781738
"BAX_AGR2","BAX","AGR2",-0.00166698542799036,0.0132817115766381
"POU2AF1_MAGEA2","POU2AF1","MAGEA2",0.0108854148223321,0.0013467715110049
"RPS6KB1_PRAME","RPS6KB1","PRAME",0.0627340012355527,0.250645916163743
"AXL_SCARA3","AXL","SCARA3",0.0236091577756626,0.17525605092177
"RAF1_MT2A","RAF1","MT2A",-0.00538394696475428,0.0315991425612345
"IFI44_OAS1","IFI44","OAS1",0.095070644438453,0.327813489867121
"APC_VEGFC","APC","VEGFC",0.0216353599487731,0.0761431096221654
"FCGRT_MAP2K1","FCGRT","MAP2K1",0.0057990692699349,0.030295263786841
"CD109_SEMA3B","CD109","SEMA3B",0.0891596058610876,0.424008255512803
"PDGFC_PRSS23","PDGFC","PRSS23",0.0372187940963524,0.203059007428241
"EMB_CD44","EMB","CD44",-0.0155539244483776,0.0479012460486358
"UNC13D_ANXA6","UNC13D","ANXA6",-0.127709382869963,0.0792163191888554
"CTSZ_MAGEA2","CTSZ","MAGEA2",0.00737779378952583,0.0572612913556486
"APOD_CPE","APOD","CPE",0.0117345016648532,0.0101551327054596
"ALDH3A1_CD109","ALDH3A1","CD109",0.10740140617726,0.0590124429114863
"WNT5B_DKK3","WNT5B","DKK3",0.215844308884924,1.25839438386527
"TSPAN8_TRO","TSPAN8","TRO",-0.0855980759121775,0.0491610751700151
"DCBLD2_GRB7","DCBLD2","GRB7",0.0152178921335281,0.105370653003266
"CA12_CDH11","CA12","CDH11",0.014347697595111,0.0556889446153941
"SRPX2_SPINT2","SRPX2","SPINT2",-0.00882913982069415,0.038366791848879
"IL1B_LY6E","IL1B","LY6E",-0.00875953493006041,0.0185255195820062
"SOS2_CD48","SOS2","CD48",-0.00907580598619716,0.0303178840690079
"LAT2_F2R","LAT2","F2R",-1.09151892232324e-05,1.09850706809289e-05
"ITM2A_ITGA6","ITM2A","ITGA6",-0.0025304684373481,0.00062139876065286
"TMEM98_NPAS2","TMEM98","NPAS2",-0.056339926640174,0.344212116312519
"TGFB3_CPVL","TGFB3","CPVL",-0.0140926581038964,0.0231580612626659
"ID1_S100P","ID1","S100P",0.0197882894715002,0.11627429939618
"AHNAK2_PTPRM","AHNAK2","PTPRM",0.0574121721005717,0.26791487717415
"PDLIM4_PTPRF","PDLIM4","PTPRF",-0.145190140659125,0.782765578338387
"HLA.F_TSTD1","HLA.F","TSTD1",0.0451521416872089,0.152834404619329
"PLPP2_MDFI","PLPP2","MDFI",0.0951109404749009,0.255355750110017
"CALB1_ETS1","CALB1","ETS1",-0.0019430473079994,0.00043903457686812
"KLF5_PROM2","KLF5","PROM2",0.038129794766772,0.103370863344249
"EPDR1_ATP2A3","EPDR1","ATP2A3",0.0510809670289057,0.226015329549867
"ID1_AKR1C1","ID1","AKR1C1",0.0655629690486263,0.385242408316382
"IRF4_PAX8","IRF4","PAX8",-0.265050245541507,0.0353345353163921
"KRT7_VSIR","KRT7","VSIR",0.0459180011177065,0.279248027184988
"CORO1A_BMERB1","CORO1A","BMERB1",-0.0160513252174084,0.0289203276427658
"JCHAIN_FGF22","JCHAIN","FGF22",0.00116725246009421,0.00152476957817233
"TM4SF1_PIK3R1","TM4SF1","PIK3R1",-0.042209701245665,0.334979289431877
"CYFIP2_TMEM156","CYFIP2","TMEM156",0.0265828558005469,0.0643882657230467
"KYNU_WNT2B","KYNU","WNT2B",0.108891412458799,0.0930357978870478
"TNNT1_TFF3","TNNT1","TFF3",-0.000244476622985679,0.000497158131284897
"CYFIP2_FAM20C","CYFIP2","FAM20C",-0.110154670799488,0.26681362857659
"TFPI_CXCR4","TFPI","CXCR4",0.00391033892171138,0.0231035277235144
"RGL3_WFDC2","RGL3","WFDC2",0.0121007125832716,0.0232147947041856
"MYB_MRC2","MYB","MRC2",-0.0273553421994215,0.0182090203144698
"FGF9_TFF3","FGF9","TFF3",-0.00263529722548572,0.00222277891799617
"PLAUR_RBM47","PLAUR","RBM47",0.046325095196033,0.301956415749251
"GATA3_GADD45G","GATA3","GADD45G",0.00349698398643045,0.00245195219163185
"KRT4_CDH17","KRT4","CDH17",-0.0097762754439107,0.00172484771325032
"FSCN1_DNAJA4","FSCN1","DNAJA4",-0.018654250593351,0.131602480344772
"GSTM3_TNNT1","GSTM3","TNNT1",0.0427751556495833,0.262386958366821
"SYT11_FOS","SYT11","FOS",-0.019031245543573,0.0815523759482534
"CLDN4_PDGFC","CLDN4","PDGFC",-7.84328797484419e-05,0.000111004204317178
"RXRG_VCAN","RXRG","VCAN",0.0662755010465497,0.00142069117410018
"RFTN1_TSPAN1","RFTN1","TSPAN1",-0.0273059489358755,0.143296710795945
"LIMD2_COCH","LIMD2","COCH",0.163544643004021,0.477897529811307
"NRP2_CDKN2A","NRP2","CDKN2A",0.0227100938725584,0.0960523956938426
"SOX2_EGFL7","SOX2","EGFL7",-0.0478310037595652,0.00469615474835693
"ADGRG1_CXCL2","ADGRG1","CXCL2",0.104091575739985,0.294782324540657
"TGFA_RBM47","TGFA","RBM47",0.00406792230656945,0.00465689227439307
"CALB2_LAYN","CALB2","LAYN",0.0904270183984109,0.0768369153790813
"IL18_CALB1","IL18","CALB1",0.0165583663626892,0.0182191138180838
"CADM1_TGFB2","CADM1","TGFB2",0.213728262097313,0.713946764557352
"CXCL8_C3","CXCL8","C3",0.113704169143059,0.391907306704491
"CTSF_KRT15","CTSF","KRT15",-0.00146828971581563,0.00656343116772019
"FOXA1_TMEM156","FOXA1","TMEM156",0.277348937711415,0.102218863859254
"IRF4_ITGA5","IRF4","ITGA5",0.0344186615972835,0.00458844100018655
"TGFB2_MMP1","TGFB2","MMP1",-0.408353087018881,1.55811991248994
"FOLR1_HEG1","FOLR1","HEG1",-0.0345605389496619,0.015282595331778
"PTPRCAP_COL16A1","PTPRCAP","COL16A1",0.0212841771918163,0.0120621645007085
"ERBB3_S100B","ERBB3","S100B",0.00372925089767913,0.00517859137532507
"GADD45B_CTNNA3","GADD45B","CTNNA3",-0.00026959284911053,0.0016495702481916
"CARD11_JUP","CARD11","JUP",0.00367843269532827,0.00247922184629375
"EPDR1_MUC1","EPDR1","MUC1",0.013263617426597,0.0586868463551072
"ADAMTS1_PTGES","ADAMTS1","PTGES",0.0138124442033768,0.0988782219621955
"G0S2_TPM1","G0S2","TPM1",-0.115877106347222,0.469292750028476
"KLK5_LAMA3","KLK5","LAMA3",0.0858951516628159,0.0369759021067553
"CSNK1A1_CALB2","CSNK1A1","CALB2",-0.0498573410435853,0.337075874159265
"CFH_TSPAN7","CFH","TSPAN7",-0.0226835792849375,0.121499641280071
"TUBB2B_CREB3L1","TUBB2B","CREB3L1",0.00389491484539709,0.00945875917018415
"ASS1_HLA.C","ASS1","HLA.C",-0.043018826484103,0.185206181913786
"FGF16_KIFC3","FGF16","KIFC3",-0.00311220191241869,0.000504298613774315
"LOXL2_TNFRSF14","LOXL2","TNFRSF14",-0.0921931558699832,0.799300931448867
"TFF3_SCG5","TFF3","SCG5",0.0213224950166402,0.00363483262525771
"MYEOV_WNT11","MYEOV","WNT11",0.00544319622620777,0.0169464924900697
"TMEM98_ACSL5","TMEM98","ACSL5",0.0778167595626622,0.475426098168658
"SRPX2_PTGFRN","SRPX2","PTGFRN",-0.156814744108935,0.681434292382711
"KRT81_TESC","KRT81","TESC",-0.0165790274523243,0.0261008319514135
"ITGA6_AKAP12","ITGA6","AKAP12",-0.0450044655770804,0.210485441955163
"SPP1_GAB1","SPP1","GAB1",0.00576865419091645,0.0156592801612548
"TCIM_NUP210","TCIM","NUP210",0.0238692046853888,0.0276845857258239
"CSNK1A1_KRT14","CSNK1A1","KRT14",0.0605125802564821,0.409113892972251
"FBLIM1_NLRP2","FBLIM1","NLRP2",-0.0065580514171321,0.038391174834235
"TXNIP_COL18A1","TXNIP","COL18A1",0.0393613065534658,0.24655230217046
"KDELR3_TMEM45B","KDELR3","TMEM45B",-0.0386592730988241,0.26200203460341
"LGALS3BP_TMEM30B","LGALS3BP","TMEM30B",-0.0226549501369974,0.158731255108795
"TNC_PXDN","TNC","PXDN",0.0705467843413387,0.438033537166556
"KDELR3_EMP3","KDELR3","EMP3",0.0258859849795454,0.175434771238896
"IGF2_PIK3CA","IGF2","PIK3CA",0.014750136841981,0.0302124100836114
"IL32_MICAL2","IL32","MICAL2",0.0850934070798636,0.360880037206525
"CCDC9B_TMEM98","CCDC9B","TMEM98",-0.0568654739345114,0.290783995328586
"COL12A1_JAM3","COL12A1","JAM3",0.0310379641224441,0.243074079010321
"SASH3_DUSP4","SASH3","DUSP4",0.135781631426552,0.0107987915640003
"AKAP12_NCAM1","AKAP12","NCAM1",-0.0538305927606216,0.277960666077131
"FGF20_TXNIP","FGF20","TXNIP",-0.148923697362863,0.0147924028020613
"CTNNB1_PIK3CB","CTNNB1","PIK3CB",0.0236331580478845,0.170408696594832
"CNN3_PRSS23","CNN3","PRSS23",0.054297989620494,0.433307977152616
"TGFB3_POU2AF1","TGFB3","POU2AF1",-0.0132878746336244,0.0218355836455734
"CHGA_TRO","CHGA","TRO",-0.00268443910078083,0.000215353090274232
"MGP_FAP","MGP","FAP",0.126092952198196,0.335532152637002
"CXCL5_MDFI","CXCL5","MDFI",-0.00429240503689737,0.00370449500685007
"FXYD5_ACTA2","FXYD5","ACTA2",-0.0386046241611603,0.313000771453757
"RGS4_ABI3BP","RGS4","ABI3BP",0.0301293516269471,0.195871649971732
"PTPRF_IFI16","PTPRF","IFI16",-0.00721803563497391,0.0404805403666817
"LOXL2_HENMT1","LOXL2","HENMT1",0.0407561135036412,0.353349434437818
"CHI3L1_FGFR1","CHI3L1","FGFR1",0.0271353286353026,0.0467640096334887
"ZSCAN18_MT1E","ZSCAN18","MT1E",-0.0202811151804079,0.0694491742728574
"PLAUR_FZD7","PLAUR","FZD7",-0.102570055275228,0.668572533376308
"SLC38A5_CFI","SLC38A5","CFI",0.0230635428126346,0.101126976863432
"CDKN2A_CRYAB","CDKN2A","CRYAB",-0.119476970358242,0.620114811122698
"MEF2C_FBLN2","MEF2C","FBLN2",0.154231926320366,0.315098535238635
"KIF1A_TSTD1","KIF1A","TSTD1",-0.154283039756476,0.0276797790111987
"WNT10B_GJA1","WNT10B","GJA1",-0.000676954846100014,0.000350402854151693
"RXRG_COL12A1","RXRG","COL12A1",0.0299261972634554,0.000641502269393787
"DHRS3_IL1B","DHRS3","IL1B",0.0891669747400201,0.364554283276212
"GSDME_NCAM1","GSDME","NCAM1",0.0222022076067185,0.121171977738195
"BAK1_IQANK1","BAK1","IQANK1",0.0217330816054973,0.0923074255078246
"PALLD_KRT19","PALLD","KRT19",-0.253065312296403,1.78285130362342
"TFPI2_PTPRC","TFPI2","PTPRC",-0.0161734829861536,0.114076982584691
"MAGEA2_RAB13","MAGEA2","RAB13",-0.0194373897186975,0.00299787306804753
"TNC_CAV2","TNC","CAV2",-0.00485116705798481,0.030121484425333
"RARB_WNT3","RARB","WNT3",0.123494639325421,0.256749193745533
"BIRC3_SMIM22","BIRC3","SMIM22",0.0256395095479001,0.0517318815553549
"HOXC10_CDH17","HOXC10","CDH17",-0.000845378186916203,0.00162425193444941
"FOSL1_PLAUR","FOSL1","PLAUR",0.19212025908626,1.30083904171883
"PTGR1_DMKN","PTGR1","DMKN",-0.121425569715046,0.746498253085937
"FBLN1_EMB","FBLN1","EMB",-0.142769588836673,0.720485981862166
"LAMA4_LRP1","LAMA4","LRP1",0.164525017762891,0.954573078408479
"CFH_HENMT1","CFH","HENMT1",-0.071957342136031,0.385423796975487
"COL1A1_FSTL1","COL1A1","FSTL1",0.19222043837486,2.05980944249855
"CRMP1_ECHDC2","CRMP1","ECHDC2",0.19831202775606,0.617744029954556
"CASP1_PHGDH","CASP1","PHGDH",-0.00142384841999041,0.0048746208202317
"CRIM1_FGF2","CRIM1","FGF2",0.00796945902386362,0.0620364701310294
"SCRN1_CD82","SCRN1","CD82",0.207046775550328,1.22096278352354
"TNNT1_H2AJ","TNNT1","H2AJ",-0.124117837752065,0.252401196982966
"WLS_SHC4","WLS","SHC4",0.00280676103538217,0.0177289225780958
"CRMP1_MUC2","CRMP1","MUC2",-0.000489421648763766,0.00152455352847398
"CTNNA3_DNER","CTNNA3","DNER",-0.0694501877127284,0.000977529381492069
"JAG1_LPXN","JAG1","LPXN",-0.13983622523937,0.569753211533744
"CDKN1B_LY6E","CDKN1B","LY6E",-0.00751301220170074,0.0339379500831064
"FOSB_CALB2","FOSB","CALB2",0.0575664435338234,0.266469401967882
"GJB2_ICA1","GJB2","ICA1",0.0250445273498779,0.0186783340689228
"GLIPR1_NID1","GLIPR1","NID1",-0.131985328052605,0.908305586398599
"CRIP1_CTSS","CRIP1","CTSS",0.0673348014928178,0.226406573328712
"TPD52L1_PPP1R14A","TPD52L1","PPP1R14A",0.0460308507232288,0.210934219815444
"QPRT_S100P","QPRT","S100P",-0.000975490407109574,0.0026462676728065
"PTHLH_CARD11","PTHLH","CARD11",0.150239502859851,0.294644824400925
"HLA.DQB1_RGL3","HLA.DQB1","RGL3",0.0136657625856431,0.00444607702562926
"CEACAM6_SCEL","CEACAM6","SCEL",0.104096883789523,0.0372357258213083
"CSNK1A1L_CD22","CSNK1A1L","CD22",6.12200776597149e-05,1.44506181778614e-06
"NFATC4_MAPK3","NFATC4","MAPK3",0.0923287152190693,0.467813229642235
"COL4A5_MAGEA3","COL4A5","MAGEA3",0.0115757039439074,0.034230185121751
"SOX2_EDIL3","SOX2","EDIL3",0.086767902934331,0.0085190664494166
"PMEL_PTX3","PMEL","PTX3",-0.117455198445698,0.132850269293546
"CD52_FZD8","CD52","FZD8",-0.0255143881693742,0.00744871967118986
"FRAT1_VGF","FRAT1","VGF",-0.0248118995705754,0.0209815794290717
"COL4A2_NID1","COL4A2","NID1",0.0404668695916897,0.328063000294697
"IFITM2_SLC2A3","IFITM2","SLC2A3",0.0651107105967229,0.540142529864112
"FBXO2_APC2","FBXO2","APC2",0.00633047307361909,0.00656199752126456
"HDGFL3_KLK5","HDGFL3","KLK5",-0.0334250108761792,0.175330464502745
"MMP1_SORBS2","MMP1","SORBS2",-0.00466981881421585,0.0224979413296745
"IL1B_SELENOP","IL1B","SELENOP",-0.049136261649652,0.103918162852846
"LCN2_EPCAM","LCN2","EPCAM",0.265940886663359,0.274097096852288
"THY1_TMEM156","THY1","TMEM156",-0.211668029582835,1.88786258744565
"EFEMP1_ENG","EFEMP1","ENG",0.00556621938462677,0.0444110272381109
"MFAP4_FCGRT","MFAP4","FCGRT",0.128681839650261,0.487782238589255
"TGFB3_GTSF1","TGFB3","GTSF1",0.103295818899875,0.169743059444489
"PLOD2_STC1","PLOD2","STC1",0.0616758930099951,0.447233643067033
"PXDN_RAB31","PXDN","RAB31",-0.0389520521059419,0.290833121516283
"F3_HLA.C","F3","HLA.C",0.0941642875779207,0.605288501177006
"FGFR4_PYGL","FGFR4","PYGL",0.000797919735731559,0.000769101415818297
"FAM20C_CYFIP2","FAM20C","CYFIP2",-0.144729681880795,0.846074062512847
"GPRC5B_ITGA3","GPRC5B","ITGA3",-0.0678079760787674,0.148812083782815
"GPNMB_NUPR1","GPNMB","NUPR1",0.0421942821291896,0.259005553988046
"LAMB1_CCNE1","LAMB1","CCNE1",0.0342817211466667,0.265679172036861
"PIK3R2_CALB1","PIK3R2","CALB1",0.0016470642175007,0.00752200390486097
"CHI3L1_FGF18","CHI3L1","FGF18",0.134568995279512,0.231911169243513
"CFB_CYP24A1","CFB","CYP24A1",0.00116996904505437,0.00387901794815649
"WNT2B_HLA.DRB1","WNT2B","HLA.DRB1",0.012738214658326,0.0135107900613716
"TUSC3_FRMD6","TUSC3","FRMD6",0.00334011700301702,0.0224227450716141
"BCL2_GABRE","BCL2","GABRE",-0.00797764480297666,0.00611293850743984
"MEST_AREG","MEST","AREG",-0.00629719513182316,0.0336082199833585
"PTGES_GABRE","PTGES","GABRE",0.131230837533799,0.468646221866212
"STC1_SULF2","STC1","SULF2",-0.190594916571119,0.641867961278573
"LYZ_PLTP","LYZ","PLTP",0.0565247785281747,0.0126960081287956
"CDH17_CTSF","CDH17","CTSF",0.00325365568179169,0.000344270401969687
"WNT10B_MAGEA2","WNT10B","MAGEA2",0.0026461954882726,0.00136971388428034
"GSDME_STC1","GSDME","STC1",-0.0537409167711693,0.293299354999987
"EFEMP1_LOXL1","EFEMP1","LOXL1",0.0079242562507324,0.063225025079863
"VCAN_CRIP1","VCAN","CRIP1",0.0648074470527336,0.477484458259067
"TFPI_NT5E","TFPI","NT5E",0.00900227743304089,0.0531883221411413
"NES_FGF5","NES","FGF5",0.0109968281443786,0.0359242805845402
"XAGE1B_COL6A3","XAGE1B","COL6A3",0.166427603793948,0.0300962120443742
"CTSZ_MEF2C","CTSZ","MEF2C",0.00201090821257072,0.0156072674751295
"PEG10_STEAP1","PEG10","STEAP1",0.000405227288312166,0.00183397466535065
"EPB41L3_COL8A1","EPB41L3","COL8A1",-0.119608270227076,0.306488630991524
"CELF2_CTNNB1","CELF2","CTNNB1",-0.00154025346961217,0.00304067593601448
"HOXC10_HMCN1","HOXC10","HMCN1",-0.0216958981973488,0.0416850176194033
"WNT10B_ECHDC2","WNT10B","ECHDC2",-0.0322673510047285,0.0167021064301546
"TRIM22_PLAT","TRIM22","PLAT",0.140721945901044,0.844031195848733
"POPDC3_SEMA3B","POPDC3","SEMA3B",-0.000523447456572298,0.00184128126514938
"VCAN_CDKN1A","VCAN","CDKN1A",0.0358402183176153,0.264061431294282
"COL4A1_RBM47","COL4A1","RBM47",-0.00536174718601274,0.0414094548132061
"ANTXR1_SAA2","ANTXR1","SAA2",-0.0687080628025071,0.436950332393624
"MGP_WWC1","MGP","WWC1",-0.246386183822927,0.655631303708229
"COL4A2_COL4A1","COL4A2","COL4A1",1.18803451236448,9.63133967397314
"ADGRG1_AKR1C2","ADGRG1","AKR1C2",0.00138266463921908,0.00391563960398962
"PRSS23_SYT11","PRSS23","SYT11",0.14614064401055,1.13233527170453
"AKT1_COL6A2","AKT1","COL6A2",0.10295271118975,0.699559708721164
"TGFB3_BAMBI","TGFB3","BAMBI",0.104153692555736,0.171152778642357
"C1R_MDFI","C1R","MDFI",-0.0136106123812157,0.0891725693919728
"CXCL2_SHC4","CXCL2","SHC4",-0.0243047095740355,0.0474932221296485
"IFIT3_CALB2","IFIT3","CALB2",0.0457180117523018,0.192236790833228
"SPINT2_LLGL2","SPINT2","LLGL2",0.0185043485600567,0.0625898688234922
"CD79B_EPHA2","CD79B","EPHA2",-0.0138095345098829,0.00422646966859804
"WAS_OCIAD2","WAS","OCIAD2",0.00292636575608939,0.000655884830794488
"NRP2_COL11A1","NRP2","COL11A1",0.0968903552127833,0.409797986306905
